dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.006, 0.007)",39,0.00017196004042058729,3.3566840938107704e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.007, 0.008)",445,0.0053968115789599794,3.5202111797357864e-07
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.008, 0.009000000000000001)",8479,0.099694279108883052,6.715193478661354e-06
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.009000000000000001, 0.01)",17384,0.20238745894039561,1.3794951353582193e-05
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.01, 0.011)",720,0.0091813719405427381,5.841227312823124e-07
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.011, 0.012)",134,0.0029241150082041133,1.0862825417530349e-07
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.012, 0.013000000000000001)",119,0.0022418927382062684,8.6487612933663277e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.013000000000000001, 0.014)",113,0.0022263440649952413,8.1323576739968901e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.014, 0.015)",73,0.001566782104948589,5.6394505458947102e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.015, 0.016)",58,0.0014260814005815897,4.6099360582977444e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.016, 0.017)",52,0.0010832780567764484,3.489533263590832e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.017, 0.018000000000000002)",26,0.00066276127906901518,1.9083165586413346e-08
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.018000000000000002, 0.019)",7,0.00011516105710043302,5.3716336229538359e-09
G1Jet_Pt-100To250,"[250.0, 300.0)","[0.019, 0.02)",11,0.00020579322204568933,6.6546967621961404e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.0, 0.001)",2,-7.5949576287272745e-07,1.7154843202332126e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.003, 0.004)",2,-6.3658584531044301e-05,2.0460287094975983e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.004, 0.005)",1,7.9232905508902238e-07,6.2778533153826308e-13
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.005, 0.006)",4,1.6961900365726652e-05,3.0078688832512428e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.006, 0.007)",10,4.8273954064883279e-05,7.3520956351845816e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.007, 0.008)",74,0.00046484611274729456,5.9871928538269756e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.008, 0.009000000000000001)",1477,0.013944398956069266,1.1491785731611896e-06
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.009000000000000001, 0.01)",3166,0.030371850887497109,2.4604180095605238e-06
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.01, 0.011)",164,0.002716260449465482,1.2867568227485363e-07
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.011, 0.012)",61,0.0012574935070926619,4.25034935838005e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.012, 0.013000000000000001)",87,0.0019745231955485853,6.729510540533714e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.013000000000000001, 0.014)",89,0.0018017179451953571,6.5497367835759774e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.014, 0.015)",74,0.0015564899033729195,5.4437881540307189e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.015, 0.016)",55,0.0010894618670343264,4.2110839710479256e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.016, 0.017)",37,0.000653036734745096,2.5966166957892668e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.017, 0.018000000000000002)",20,0.00041771332103172324,1.3880981985488775e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.018000000000000002, 0.019)",9,0.00025479368363716837,7.4176453619728654e-09
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.019, 0.02)",8,0.00013323202302723111,5.7381667743154961e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.005, 0.006)",1,2.9189736790490375e-05,8.5204073389810738e-10
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.007, 0.008)",1,3.1617605620083439e-05,9.9967298514713194e-10
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.008, 0.009000000000000001)",33,0.00043968431228076242,2.1950183375937095e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.009000000000000001, 0.01)",61,0.00095083758316186944,4.4159550401446079e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.01, 0.011)",11,0.00028635496848767152,8.1158229190948138e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.011, 0.012)",10,0.00022675377841764941,6.5017903117756442e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.012, 0.013000000000000001)",12,0.00034237951094579747,1.0137750302456714e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.013000000000000001, 0.014)",13,0.00022393648114829709,9.9834461592120953e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.014, 0.015)",21,0.00047049214952501475,1.3154905865819523e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.015, 0.016)",10,0.00020297595959425496,8.4876368709843137e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.016, 0.017)",11,0.00032753795651926015,9.8073658764950712e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.017, 0.018000000000000002)",6,0.00014648104170756683,3.744698656736796e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.018000000000000002, 0.019)",2,2.3055964286803959e-05,5.3157748919437957e-10
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.019, 0.02)",3,8.4516859296847194e-05,2.3935979305303181e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.005, 0.006)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.007, 0.008)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.008, 0.009000000000000001)",3,7.5954664999779674e-05,2.0384607811684552e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.009000000000000001, 0.01)",6,0.00012259943562358488,5.550021101958988e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.01, 0.011)",2,5.5125681051102068e-05,1.5231470975424728e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.011, 0.012)",2,6.1019763630456442e-05,1.8754905036752837e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.012, 0.013000000000000001)",3,1.4823800140129677e-05,1.4585497612346325e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.013000000000000001, 0.014)",4,9.1045106408736741e-05,2.779475791091103e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.014, 0.015)",3,8.7791467479910292e-05,2.5693451880878135e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.015, 0.016)",5,0.00013796529998283706,3.8566057468487284e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.016, 0.017)",1,3.27181806512606e-05,1.0704793451285235e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.005, 0.006)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.007, 0.008)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",1,2.9336230631683271e-05,8.6061442767531185e-10
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",2,5.4495354737801524e-05,1.4945827893528404e-09
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.01, 0.011)",2,6.3103094457463019e-05,1.9970325644098218e-09
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.011, 0.012)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.014, 0.015)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.015, 0.016)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.016, 0.017)",1,3.0493567576409843e-05,9.2985766353707367e-10
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.0, 0.001)",40,5.5119901416214965e-05,3.8985460527063147e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.001, 0.002)",28,1.4931474442317896e-05,2.6264537609977012e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.002, 0.003)",39,3.305517480922733e-05,3.1702302852695259e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.003, 0.004)",31,3.8227866573803084e-05,3.2271195565274062e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.004, 0.005)",51,9.3113850977721179e-05,5.2613646376897428e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.005, 0.006)",71,5.6034708020680834e-05,6.7690388308686943e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.006, 0.007)",269,0.00041021661140116616,2.5249261850628253e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.007, 0.008)",2671,0.0032228174419527541,2.5422293622716903e-08
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.008, 0.009000000000000001)",41828,0.04482767199601638,3.9913257717604471e-07
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.009000000000000001, 0.01)",80465,0.083353042978290298,7.6467012563339822e-07
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.01, 0.011)",3785,0.0045082530481329779,3.6074780783002067e-08
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.011, 0.012)",500,0.00068404246309874766,4.6565536319580699e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.012, 0.013000000000000001)",415,0.00048847449810584555,3.7224099430140041e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.013000000000000001, 0.014)",384,0.00054314675296819527,3.5404924497166948e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.014, 0.015)",273,0.00040145013283160826,2.4761047644316932e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.015, 0.016)",247,0.00037895510904997412,2.2036379201647904e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.016, 0.017)",158,0.00024504341438248993,1.4807236321485194e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.017, 0.018000000000000002)",112,0.00014731207310629215,9.6444618542296865e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.018000000000000002, 0.019)",69,9.8592779759974344e-05,5.9892306283600343e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.019, 0.02)",36,7.5540911969323245e-05,3.2284766351949406e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.0, 0.001)",175,0.00029335355812151558,1.7278430966387175e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.001, 0.002)",75,0.0001324257048171681,7.0987332812863952e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.002, 0.003)",92,0.0001249227383839142,8.9868372057515654e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.003, 0.004)",119,0.00025430188265724364,1.1532502753389815e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.004, 0.005)",160,0.00028907528947635832,1.5111472631791356e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.005, 0.006)",174,0.00027521218044437954,1.6759724409430763e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.006, 0.007)",680,0.0013880022473271622,6.4915159020077401e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.007, 0.008)",6803,0.012363965322528724,6.5149884558554768e-08
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.008, 0.009000000000000001)",127011,0.24044206193145273,1.2108173236921807e-06
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.009000000000000001, 0.01)",260514,0.49298086235489602,2.4736078684956219e-06
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.01, 0.011)",10479,0.019340676049745202,1.0063829742276423e-07
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.011, 0.012)",944,0.0013730169663893517,8.8948780233862178e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.012, 0.013000000000000001)",706,0.00096339131886620413,6.6939674538008583e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.013000000000000001, 0.014)",616,0.00092625780194967549,5.6344797548115401e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.014, 0.015)",420,0.0005821910763577808,3.9475637532800548e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.015, 0.016)",356,0.00038251280930166941,3.1277068064759242e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.016, 0.017)",252,0.0003685970390303784,2.3602778967991148e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.017, 0.018000000000000002)",182,0.00025188712410732051,1.6233552592971831e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.018000000000000002, 0.019)",95,0.00012911735982906931,8.474316278360019e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.019, 0.02)",63,0.00010162386364830816,5.7120102292839643e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.0, 0.001)",97,0.00019723270477161093,9.7422457129675601e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.001, 0.002)",65,9.6729957507721347e-05,5.8742849444728528e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.002, 0.003)",89,0.00016147883058459066,8.141686104479121e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.003, 0.004)",112,0.00021238281477351179,1.0383812689051861e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.004, 0.005)",116,0.00026966408392317849,1.1700226225515244e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.005, 0.006)",151,0.00030005784660439082,1.3410386474561542e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.006, 0.007)",425,0.00068127476973320138,4.0303095805026844e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.007, 0.008)",4174,0.0080052105223671968,3.9895470348654139e-08
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.008, 0.009000000000000001)",98768,0.1900418280501239,9.4190238812174713e-07
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.009000000000000001, 0.01)",212680,0.40981393304512487,2.0133401869567361e-06
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.01, 0.011)",8420,0.015934323439504919,7.9868147640257052e-08
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.011, 0.012)",679,0.0011422983311334405,6.5626624979459481e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.012, 0.013000000000000001)",489,0.00081122922321266906,4.5151690407967119e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.013000000000000001, 0.014)",517,0.00076720571925695995,4.7981213973669724e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.014, 0.015)",368,0.00055807937324356101,3.3348224206425819e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.015, 0.016)",269,0.00041429913658382907,2.4073176119283721e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.016, 0.017)",171,0.00028795134883033587,1.5109392772944656e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.017, 0.018000000000000002)",122,0.00014634492862781757,1.0825919423732298e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.018000000000000002, 0.019)",59,8.9390592054337803e-05,5.3959649582613255e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.019, 0.02)",35,5.8479965738145574e-05,3.5923700913172207e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.0, 0.001)",5,2.1744287875373876e-06,3.4904013671048443e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.001, 0.002)",14,2.499651102038395e-05,1.3659269087479771e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.002, 0.003)",9,1.5842864069258352e-05,9.4434421360824562e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.003, 0.004)",9,-9.2505104287997396e-08,9.237289654772482e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.004, 0.005)",10,1.2326483086418148e-05,1.0623568564541531e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.005, 0.006)",14,1.115085874904749e-05,1.4341551297113964e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.006, 0.007)",48,5.0702540098448316e-05,4.5026806168497588e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.007, 0.008)",318,0.00029457444806425381,3.0571991978944038e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.008, 0.009000000000000001)",10078,0.012086380357483203,9.473182604293673e-08
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.009000000000000001, 0.01)",23718,0.028029305330115439,2.2280833537546542e-07
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.01, 0.011)",845,0.0011960758552171658,7.9219233277709762e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.011, 0.012)",100,0.00022416601658353444,9.5971341613461862e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.012, 0.013000000000000001)",129,0.00018566798388182804,1.1878464744983033e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.013000000000000001, 0.014)",130,0.00023921873333679558,1.1884315109330174e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.014, 0.015)",75,0.00012569420602124567,7.2988161938997534e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.015, 0.016)",70,0.00010960800885398898,6.609154861420686e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.016, 0.017)",39,5.6329501330957713e-05,3.6036692000491924e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.017, 0.018000000000000002)",21,1.6573066083600508e-05,2.1603460580762063e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.018000000000000002, 0.019)",12,2.0240743334878696e-05,1.2792163482375891e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.019, 0.02)",9,2.081555366743608e-05,6.3645787309267618e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.001, 0.002)",1,3.3022823491136294e-06,1.090506871326743e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.002, 0.003)",2,6.6864561956898362e-06,2.2360691572560418e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.003, 0.004)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.004, 0.005)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.005, 0.006)",2,-4.9100451182744107e-07,2.2559794894840679e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.006, 0.007)",4,1.2926670840315418e-05,4.1808963212193397e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.007, 0.008)",21,2.7041173968381273e-05,1.9443803678762376e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.008, 0.009000000000000001)",733,0.00066551317135010463,7.0422870186448578e-09
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.009000000000000001, 0.01)",1896,0.0019247793935489813,1.7489075231829681e-08
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.01, 0.011)",72,0.0001298888523385251,6.9330766543416601e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.011, 0.012)",19,5.0757990672554159e-05,2.207546531548311e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.012, 0.013000000000000001)",21,4.8944923940262824e-05,1.9207518682656154e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.013000000000000001, 0.014)",26,3.6993106504747956e-05,2.6648950523729997e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.014, 0.015)",19,5.4771830406632381e-05,2.0135604773459766e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.015, 0.016)",14,4.4148646230161571e-05,1.4183211477571063e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.016, 0.017)",15,4.0109967005824297e-05,1.4356787328248296e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.017, 0.018000000000000002)",2,3.5115755005088178e-06,1.017892888726889e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.018000000000000002, 0.019)",3,4.2794926951896233e-06,3.8052956521639262e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.019, 0.02)",2,3.4595569408504812e-06,1.1954938405076465e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.001, 0.002)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.002, 0.003)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.003, 0.004)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.004, 0.005)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.005, 0.006)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.006, 0.007)",1,3.5066230242292835e-06,1.2296405034054925e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.007, 0.008)",4,1.372340966302501e-05,4.7405009886133008e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",46,5.7131491877886822e-05,4.4823510933958347e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",147,0.00024381192734039577,1.3305391484275966e-09
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.01, 0.011)",11,3.2895739514674028e-05,1.0197395811766327e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.011, 0.012)",2,6.466784328490097e-06,2.0916548661850209e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",11,2.2378692896032036e-05,9.0656175076623016e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",12,3.1527289867264033e-05,9.7833924075433136e-11
