dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.018000000000000002, 0.019)",2,-0.00015849760078851926,2.362946912415799e-08
G1Jet_Pt-100To250,"[300.0, 400.0)","[0.019, 0.02)",1,5.034350745350847e-05,2.5344687427214627e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.005, 0.006)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.007, 0.008)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.008, 0.009000000000000001)",4,0.00013971373533919499,7.2486054673271658e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.009000000000000001, 0.01)",9,0.0007695085853848694,1.4211834308845796e-07
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.01, 0.011)",1,0.0001040822848484297,1.0833122019269658e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.011, 0.012)",1,3.4986365826951936e-05,1.2240457937773101e-09
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.012, 0.013000000000000001)",1,0.00014629150704446696,2.1401205033341324e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.013000000000000001, 0.014)",2,0.00014509260926914846,1.2822936253342942e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.014, 0.015)",0,,
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.015, 0.016)",1,0.00019262925084971225,3.710602828292137e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.016, 0.017)",2,5.8100727762770894e-05,3.5743426720470755e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.017, 0.018000000000000002)",1,8.4192649038220381e-06,7.0884021520729511e-11
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.018000000000000002, 0.019)",1,0.00017099862228423923,2.9240528823107915e-08
G1Jet_Pt-100To250,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.005, 0.006)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.007, 0.008)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.008, 0.009000000000000001)",1,0.00013155046104548936,1.7305523801280813e-08
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.009000000000000001, 0.01)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.01, 0.011)",3,0.00040605111834014686,5.6658093726588432e-08
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.011, 0.012)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.013000000000000001, 0.014)",1,0.00015486445522226201,2.3982999491287997e-08
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.014, 0.015)",1,9.3967977217541618e-05,8.829980742356421e-09
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.015, 0.016)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.016, 0.017)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-100To250,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.001, 0.002)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.002, 0.003)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.003, 0.004)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.004, 0.005)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.005, 0.006)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.006, 0.007)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.007, 0.008)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",1,1.805611269919895e-05,3.2602320580617357e-10
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.01, 0.011)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.011, 0.012)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.014, 0.015)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.015, 0.016)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.016, 0.017)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-100To250,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.0, 0.001)",1,9.2295646664887271e-06,8.518486393289717e-11
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.001, 0.002)",3,8.7458970896283294e-06,1.3899530082250512e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.002, 0.003)",5,-1.8153997002689717e-05,2.031858128544211e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.003, 0.004)",15,4.1497597334041977e-05,5.9465297820668768e-10
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.004, 0.005)",22,4.3295066547479398e-05,1.0484741697545074e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.005, 0.006)",29,0.00011334448262317514,1.4013225833423808e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.006, 0.007)",110,0.00042635874756253417,4.8057761267599106e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.007, 0.008)",1010,0.0024649058945803294,4.5439132171453984e-08
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.008, 0.009000000000000001)",16378,0.032108377435199863,7.2723553178964608e-07
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.009000000000000001, 0.01)",33343,0.060236800638116483,1.4794322496057126e-06
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.01, 0.011)",1172,0.0030749143031413399,5.151039282657576e-08
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.011, 0.012)",201,0.00076446872785394056,9.0150012895747536e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.012, 0.013000000000000001)",171,0.00061548073883009829,7.2423885785484715e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.013000000000000001, 0.014)",143,0.00061090115713567227,6.4307460571214617e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.014, 0.015)",138,0.00044795566668770248,5.7262556690695512e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.015, 0.016)",99,0.00042471483547383879,3.9944470882376351e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.016, 0.017)",92,0.00021937322971414679,4.0235010403644162e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.017, 0.018000000000000002)",51,0.00015543663403605069,1.841764539666755e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.018000000000000002, 0.019)",32,0.00013617434282930414,1.4313911208525573e-09
G1Jet_Pt-250To400,"[200.0, 250.0)","[0.019, 0.02)",19,7.7514486056989691e-05,7.8156981589398364e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.0, 0.001)",19,0.00011888388969949286,9.080169320542009e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.001, 0.002)",18,0.00010704605227621754,8.7931186083068863e-10
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.002, 0.003)",28,0.00015786121875373442,1.2932531806174214e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.003, 0.004)",38,0.00021484512120819373,1.7822917572135888e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.004, 0.005)",68,0.00029217789527374112,3.0191325109776571e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.005, 0.006)",88,0.00034444806185797758,4.0564593584989053e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.006, 0.007)",268,0.0012399597630009726,1.2606045931213972e-08
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.007, 0.008)",2828,0.011957449877240926,1.2469009295494961e-07
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.008, 0.009000000000000001)",61537,0.25282947331316952,2.7527467663266264e-06
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.009000000000000001, 0.01)",135120,0.56018031754324815,6.043908466582324e-06
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.01, 0.011)",4019,0.01575311028155197,1.7948487998022216e-07
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.011, 0.012)",446,0.0017309733973021502,1.8912802031028023e-08
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.012, 0.013000000000000001)",274,0.00097296430841314408,1.1920756678953608e-08
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.013000000000000001, 0.014)",266,0.0010206925863401634,1.0685884969537096e-08
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.014, 0.015)",208,0.00079336111720895654,8.3817514976021759e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.015, 0.016)",155,0.00067302351755026753,6.1626195159370802e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.016, 0.017)",123,0.00047891927253369376,5.1205327389048204e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.017, 0.018000000000000002)",78,0.00022391420492764148,3.0007151805741709e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.018000000000000002, 0.019)",49,0.00017667982973068049,2.3649931847820281e-09
G1Jet_Pt-250To400,"[250.0, 300.0)","[0.019, 0.02)",27,0.00012782987853201611,1.2268154425482284e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.0, 0.001)",9,6.5971221851251951e-05,5.0140271410484566e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.001, 0.002)",13,7.8622685509706461e-05,6.2261160837855128e-10
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.002, 0.003)",22,5.3933864736059329e-05,1.0038015864202804e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.003, 0.004)",39,0.00012569556623049391,1.6728546699706919e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.004, 0.005)",47,0.00014417036913258325,2.0043257167793791e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.005, 0.006)",64,0.0002980134862816306,2.5446473877448509e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.006, 0.007)",153,0.00059389422422280111,6.7389028537137982e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.007, 0.008)",1677,0.0074131815205010949,7.4714470599931772e-08
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.008, 0.009000000000000001)",45983,0.19800966604069656,2.0482728401120443e-06
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.009000000000000001, 0.01)",107230,0.46194917442963768,4.7592168388782321e-06
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.01, 0.011)",2981,0.012666546638910729,1.3326498312914271e-07
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.011, 0.012)",273,0.00091227616049638512,1.1562136978902239e-08
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.012, 0.013000000000000001)",206,0.00074302012228347246,8.6087897617048054e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.013000000000000001, 0.014)",176,0.00067198089486049557,7.9074075806909411e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.014, 0.015)",150,0.00054571859348953122,6.4990513420370265e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.015, 0.016)",116,0.00042032099097961956,4.6894509005182845e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.016, 0.017)",98,0.00045984172370541732,4.3884814864240212e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.017, 0.018000000000000002)",52,0.00022669306312166952,2.3442218187226737e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.018000000000000002, 0.019)",32,0.0001582201007658426,1.4363664636073855e-09
G1Jet_Pt-250To400,"[300.0, 400.0)","[0.019, 0.02)",22,6.0178432265798167e-05,9.5604557094290146e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.0, 0.001)",1,6.2816221000491714e-06,3.9458776207826159e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.001, 0.002)",1,-7.6787162825100877e-06,5.8962683747285538e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.002, 0.003)",1,-8.1946061977544249e-06,6.7151570736275231e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.003, 0.004)",1,-4.721418960221724e-06,2.2291796997941184e-11
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.004, 0.005)",6,2.94488378219145e-05,2.9801879409351653e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.005, 0.006)",7,2.9157856440331555e-05,2.8358046988267543e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.006, 0.007)",12,2.2528760979940376e-05,4.9449504793109056e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.007, 0.008)",93,0.00028023107992425903,4.3065681745456075e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.008, 0.009000000000000001)",3736,0.010453207288915432,1.6346657980905294e-07
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.009000000000000001, 0.01)",9616,0.027814489115333671,4.226907352866296e-07
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.01, 0.011)",280,0.00083939805101694153,1.1830967598916651e-08
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.011, 0.012)",41,0.0002324244323246672,1.7069540431224178e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.012, 0.013000000000000001)",39,0.00020996508588893737,1.8255846204050345e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.013000000000000001, 0.014)",26,0.00010114441774865848,1.1637252260087151e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.014, 0.015)",25,0.0001643777483077066,1.220993442577254e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.015, 0.016)",30,0.000144212660408179,1.3089306316167014e-09
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.016, 0.017)",14,6.0267719325688232e-05,6.0548655631648897e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.017, 0.018000000000000002)",13,4.5644494820897376e-05,5.4502642149242501e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.018000000000000002, 0.019)",8,4.5375466361466099e-05,2.94998113521197e-10
G1Jet_Pt-250To400,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.001, 0.002)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.002, 0.003)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.003, 0.004)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.004, 0.005)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.005, 0.006)",0,,
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.006, 0.007)",1,6.1332380623782047e-06,3.7616609129804751e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.007, 0.008)",7,1.683695486772565e-05,2.0246881363216038e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.008, 0.009000000000000001)",186,0.0006058059779730559,8.0103070331204777e-09
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.009000000000000001, 0.01)",544,0.001813511014624827,2.3422493341636348e-08
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.01, 0.011)",18,6.104021535644192e-05,7.8158884421376525e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.011, 0.012)",10,4.0581092350882661e-05,3.9319096152605238e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.012, 0.013000000000000001)",10,2.7350121757397649e-05,3.4992955784389061e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.013000000000000001, 0.014)",10,4.9507306318112116e-05,3.1329280781882364e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.014, 0.015)",5,3.3907388007254377e-05,2.3709980258499217e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.015, 0.016)",8,5.4571103548478172e-05,3.8405724123578429e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.016, 0.017)",7,3.9150150905965197e-05,2.5950230738775518e-10
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,5.251519231636644e-06,2.7578454240249529e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.018000000000000002, 0.019)",1,5.0212495694845088e-06,2.5212947239048364e-11
G1Jet_Pt-250To400,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.001, 0.002)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.002, 0.003)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.003, 0.004)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.004, 0.005)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.005, 0.006)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.006, 0.007)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.007, 0.008)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",8,3.3396138594387713e-05,2.6982588004016276e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",49,0.00011826177674884955,1.9349188571917268e-09
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.01, 0.011)",6,3.0665700547911746e-05,2.1900238365617615e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.011, 0.012)",3,1.6215415515513686e-05,1.3162784177161336e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",5,-5.8845166220587448e-06,1.6581429362253668e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",3,4.5493654521694079e-06,1.3306665592578111e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.014, 0.015)",1,3.2195153256533223e-06,1.0365278932116618e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.015, 0.016)",3,1.4521393218967443e-05,1.0666466927157137e-10
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.016, 0.017)",2,-4.9313220263833262e-06,2.4317936927893355e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",2,1.2354118061355486e-05,7.9653368872334913e-11
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-250To400,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.0, 0.001)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.001, 0.002)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.002, 0.003)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.003, 0.004)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.004, 0.005)",0,,
